timestamp,model_path,loss,accuracy,image_count,type,subtype
2025-10-31 13:33:54,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,3.737126350402832,0.7474252700805664,2,single_char,numb
2025-10-31 13:33:54,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,single_char,world
2025-10-31 13:33:54,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,single_char,alphanumeric
2025-10-31 13:33:54,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,18.920150756835938,3.78403000831604,2,five_char,numb
2025-10-31 13:33:54,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,five_char,world
2025-10-31 13:33:54,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,1.894716620445252,0.3789433240890503,2,five_char,alphanumeric
2025-10-31 14:28:47,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,3.668838024139404,0.7337676048278808,2,raw,numb
2025-10-31 14:28:47,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,raw,world
2025-10-31 14:28:47,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,raw,alphanumeric
2025-10-31 14:28:47,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,3.638855457305908,0.7277710914611817,2,single_char,numb
2025-10-31 14:28:47,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,single_char,world
2025-10-31 14:28:47,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,single_char,alphanumeric
